file_name,Reactivo smile,ratio,number_of_atoms_ligand,charge_ligand,multiplicity_ligand,dipole_ligand,electronic_spatial_extent_ligand,E_scf_ligand,zero_point_correction_ligand,E_thermal_correction_ligand,H_thermal_correction_ligand,G_thermal_correction_ligand,E_zpe_ligand,E_ligand,H_ligand,G_ligand,stoichiometry_ligand,homo_energy_ligand,lumo_energy_ligand,electronegativity_ligand,hardness_ligand,smiles_ligand,IP_Boltz_ligand,IP_Emin_ligand,EA_Boltz_ligand,EA_Emin_ligand,HOMO_Boltz_ligand,HOMO_Emin_ligand,LUMO_Boltz_ligand,LUMO_Emin_ligand,dipole_Boltz_ligand,dipole_Emin_ligand,electro_Boltz_ligand,electro_Emin_ligand,nucleo_Boltz_ligand,nucleo_Emin_ligand,electrofug_Boltz_ligand,electrofug_Emin_ligand,nucleofug_Boltz_ligand,nucleofug_Emin_ligand,SASA_area_Boltz_ligand,SASA_area_Emin_ligand,SASA_vol_Boltz_ligand,SASA_vol_Emin_ligand,Dispersion_area_Boltz_ligand,Dispersion_area_Emin_ligand,Dispersion_vol_Boltz_ligand,Dispersion_vol_Emin_ligand,Dispersion_P_int_Boltz_ligand,Dispersion_P_int_Emin_ligand,VBur_Boltz_ligand,VBur_Emin_ligand,Free_VBur_Boltz_ligand,Free_VBur_Emin_ligand,Sasa_distal_VBur_Boltz_ligand,Sasa_distal_VBur_Emin_ligand,Sasa_mol_VBur_Boltz_ligand,Sasa_mol_VBur_Emin_ligand,Buried_distal_VBur_Boltz_ligand,Buried_distal_VBur_Emin_ligand,Buried_mol_VBur_Boltz_ligand,Buried_mol_VBur_Emin_ligand,Pyr_alpha_Boltz_ligand,Pyr_alpha_Emin_ligand,Pyr_P_Boltz_ligand,Pyr_P_Emin_ligand,Pyr_P_angle_Boltz_ligand,Pyr_P_angle_Emin_ligand,Cone_angle_Boltz_ligand,Cone_angle_Emin_ligand,Solid_angle_Boltz_ligand,Solid_angle_Emin_ligand,Solid_angle_G_Boltz_ligand,Solid_angle_G_Emin_ligand,Cone_angle_NAtoms_Boltz_ligand,Cone_angle_NAtoms_Emin_ligand,Sterimol_L_Boltz_ligand,Sterimol_L_Emin_ligand,Sterimol_B_1_Boltz_ligand,Sterimol_B_1_Emin_ligand,Sterimol_B_5_Boltz_ligand,Sterimol_B_5_Emin_ligand,Sterimol_bur_L_Boltz_ligand,Sterimol_bur_L_Emin_ligand,Sterimol_bur_B_1_Boltz_ligand,Sterimol_bur_B_1_Emin_ligand,Sterimol_bur_B_5_Boltz_ligand,Sterimol_bur_B_5_Emin_ligand,file_name_react,smiles_react,IP_Boltz_react,IP_Emin_react,EA_Boltz_react,EA_Emin_react,HOMO_Boltz_react,HOMO_Emin_react,LUMO_Boltz_react,LUMO_Emin_react,dipole_Boltz_react,dipole_Emin_react,electro_Boltz_react,electro_Emin_react,nucleo_Boltz_react,nucleo_Emin_react,electrofug_Boltz_react,electrofug_Emin_react,nucleofug_Boltz_react,nucleofug_Emin_react,SASA_area_Boltz_react,SASA_area_Emin_react,SASA_vol_Boltz_react,SASA_vol_Emin_react,Dispersion_area_Boltz_react,Dispersion_area_Emin_react,Dispersion_vol_Boltz_react,Dispersion_vol_Emin_react,Dispersion_P_int_Boltz_react,Dispersion_P_int_Emin_react
Opt_Freq_borilcobre_IPr,[H]C#CC3=CC=CC=C3Cl,-1.369880387,87,0,1,6.2364,20962.5068,-1768.796,0.758451,0.800765,0.801709,0.681327,-1768.048815,-1768.006501,-1768.005557,-1768.125939,C33H48BCuN2O2,-0.16989,-0.0216,0.095745,0.074145,CC1(C)OB(/[Cu]=C2N(C3=C(C(C)C)C=CC=C3C(C)C)C=CN/2C4=C(C(C)C)C=CC=C4C(C)C)OC1(C)C,5.905922233,5.905779038,4.50259645,4.502241339,-0.2795879,-0.279579399,-0.234028297,-0.234013773,2.737877627,2.737889198,0.61889978,0.618767182,-5.905922233,-5.905779038,6.524822013,6.52454622,0.962303331,0.962525844,789.0676933,789.2630771,1495.059231,1495.312378,688.8127083,689.0669218,752.589056,752.6303185,22.3088482,22.31019378,127.0670068,127.0533597,52.52737325,52.54102032,493.5168132,493.5490151,620.58382,620.6023748,493.3004885,493.3298306,620.3674953,620.3831903,39.77737962,39.14881839,0.185461211,0.187700517,4.804313096,4.864310811,311.6352207,311.6437072,9.953256324,9.953293548,79.20549719,79.20579341,3,3,9.696416295,9.695585978,5.120691517,5.122232872,7.186021193,7.185087952,7.910156087,7.910084,5.120691517,5.122232872,6.759387306,6.758792189,DGLHLIWXYSGYBI-UHFFFAOYSA-N_conf_0.gjf,[H]C#CC3=CC=CC=C3Cl,8.544463918,8.544463918,4.159739434,4.159739434,-0.393151036,-0.393151036,-0.256094939,-0.256094939,0.635341177,0.635341177,0.836220386,0.836220386,-8.544463918,-8.544463918,9.380684304,9.380684304,1.522480952,1.522480952,299.5127551,299.5127551,422.3434633,422.3434633,180.1650584,180.1650584,162.3301007,162.3301007,17.50939191,17.50939191
Opt_Freq_borilcobre_IPr,[H]C#CC4=CC=CC=C4Br,-1.369880387,87,0,1,6.2364,20962.5068,-1768.796,0.758451,0.800765,0.801709,0.681327,-1768.048815,-1768.006501,-1768.005557,-1768.125939,C33H48BCuN2O2,-0.16989,-0.0216,0.095745,0.074145,CC1(C)OB(/[Cu]=C2N(C3=C(C(C)C)C=CC=C3C(C)C)C=CN/2C4=C(C(C)C)C=CC=C4C(C)C)OC1(C)C,5.905922233,5.905779038,4.50259645,4.502241339,-0.2795879,-0.279579399,-0.234028297,-0.234013773,2.737877627,2.737889198,0.61889978,0.618767182,-5.905922233,-5.905779038,6.524822013,6.52454622,0.962303331,0.962525844,789.0676933,789.2630771,1495.059231,1495.312378,688.8127083,689.0669218,752.589056,752.6303185,22.3088482,22.31019378,127.0670068,127.0533597,52.52737325,52.54102032,493.5168132,493.5490151,620.58382,620.6023748,493.3004885,493.3298306,620.3674953,620.3831903,39.77737962,39.14881839,0.185461211,0.187700517,4.804313096,4.864310811,311.6352207,311.6437072,9.953256324,9.953293548,79.20549719,79.20579341,3,3,9.696416295,9.695585978,5.120691517,5.122232872,7.186021193,7.185087952,7.910156087,7.910084,5.120691517,5.122232872,6.759387306,6.758792189,RVDOYUFNRDGYGU-UHFFFAOYSA-N_conf_0.gjf,[H]C#CC4=CC=CC=C4Br,8.672274441,8.672274441,4.373691997,4.373691997,-0.396008593,-0.396008593,-0.263706263,-0.263706263,1.321371473,1.321371473,0.919115908,0.919115908,-8.672274441,-8.672274441,9.59139035,9.59139035,1.391423911,1.391423911,305.7840214,305.7840214,434.3395264,434.3395264,188.0250739,188.0250739,170.8677074,170.8677074,18.385765,18.385765
Opt_Freq_borilcobre_IPr,[H]C#CC5=CC=CC=C5C(F)(F)F,-0.93883424,87,0,1,6.2364,20962.5068,-1768.796,0.758451,0.800765,0.801709,0.681327,-1768.048815,-1768.006501,-1768.005557,-1768.125939,C33H48BCuN2O2,-0.16989,-0.0216,0.095745,0.074145,CC1(C)OB(/[Cu]=C2N(C3=C(C(C)C)C=CC=C3C(C)C)C=CN/2C4=C(C(C)C)C=CC=C4C(C)C)OC1(C)C,5.905922233,5.905779038,4.50259645,4.502241339,-0.2795879,-0.279579399,-0.234028297,-0.234013773,2.737877627,2.737889198,0.61889978,0.618767182,-5.905922233,-5.905779038,6.524822013,6.52454622,0.962303331,0.962525844,789.0676933,789.2630771,1495.059231,1495.312378,688.8127083,689.0669218,752.589056,752.6303185,22.3088482,22.31019378,127.0670068,127.0533597,52.52737325,52.54102032,493.5168132,493.5490151,620.58382,620.6023748,493.3004885,493.3298306,620.3674953,620.3831903,39.77737962,39.14881839,0.185461211,0.187700517,4.804313096,4.864310811,311.6352207,311.6437072,9.953256324,9.953293548,79.20549719,79.20579341,3,3,9.696416295,9.695585978,5.120691517,5.122232872,7.186021193,7.185087952,7.910156087,7.910084,5.120691517,5.122232872,6.759387306,6.758792189,OOZKONVIIMFOKW-UHFFFAOYSA-N_conf_0.gjf,[H]C#CC5=CC=CC=C5C(F)(F)F,9.41611996611788,9.4161199869712,4.57571875314679,4.57571873305024,-0.414805793171009,-0.414805798972301,-0.274548390730531,-0.27454839340687,1.52196849907539,1.52196828991295,1.07943037924639,1.07943037486167,-9.41611996611788,-9.4161199869712,10.4955503453643,10.4955503618329,1.3497116260996,1.34971164181143,321.930549695856,322.050553659074,467.843605581174,467.995138456843,197.176487241947,197.026909780696,178.164752307147,178.124782313352,17.0039765245296,16.9672744053165
Opt_Freq_borilcobre_IPr,[H]C#CC6=CC=CC=C6C,-0.501676694,87,0,1,6.2364,20962.5068,-1768.796,0.758451,0.800765,0.801709,0.681327,-1768.048815,-1768.006501,-1768.005557,-1768.125939,C33H48BCuN2O2,-0.16989,-0.0216,0.095745,0.074145,CC1(C)OB(/[Cu]=C2N(C3=C(C(C)C)C=CC=C3C(C)C)C=CN/2C4=C(C(C)C)C=CC=C4C(C)C)OC1(C)C,5.905922233,5.905779038,4.50259645,4.502241339,-0.2795879,-0.279579399,-0.234028297,-0.234013773,2.737877627,2.737889198,0.61889978,0.618767182,-5.905922233,-5.905779038,6.524822013,6.52454622,0.962303331,0.962525844,789.0676933,789.2630771,1495.059231,1495.312378,688.8127083,689.0669218,752.589056,752.6303185,22.3088482,22.31019378,127.0670068,127.0533597,52.52737325,52.54102032,493.5168132,493.5490151,620.58382,620.6023748,493.3004885,493.3298306,620.3674953,620.3831903,39.77737962,39.14881839,0.185461211,0.187700517,4.804313096,4.864310811,311.6352207,311.6437072,9.953256324,9.953293548,79.20549719,79.20579341,3,3,9.696416295,9.695585978,5.120691517,5.122232872,7.186021193,7.185087952,7.910156087,7.910084,5.120691517,5.122232872,6.759387306,6.758792189,MYBSUWNEMXUTAX-UHFFFAOYSA-N_conf_0.gjf,[H]C#CC6=CC=CC=C6C,8.37240943904119,8.37240943904119,3.6176664293148,3.6176664293148,-0.382284041246415,-0.382284041246415,-0.238403180865948,-0.238403180865948,0.180266711352459,0.180266711352459,0.664503517606927,0.664503517606927,-8.37240943904119,-8.37240943904119,9.03691295664811,9.03691295664811,1.89283708829212,1.89283708829212,300.773047628325,300.773047628325,425.398974523343,425.398974523343,188.946068450422,188.946068450422,168.946774292438,168.946774292438,17.0171647045803,17.0171647045803
Opt_Freq_borilcobre_IPr,[H]C#CC7=CC=CC=C7OC,0.215500305,87,0,1,6.2364,20962.5068,-1768.796,0.758451,0.800765,0.801709,0.681327,-1768.048815,-1768.006501,-1768.005557,-1768.125939,C33H48BCuN2O2,-0.16989,-0.0216,0.095745,0.074145,CC1(C)OB(/[Cu]=C2N(C3=C(C(C)C)C=CC=C3C(C)C)C=CN/2C4=C(C(C)C)C=CC=C4C(C)C)OC1(C)C,5.905922233,5.905779038,4.50259645,4.502241339,-0.2795879,-0.279579399,-0.234028297,-0.234013773,2.737877627,2.737889198,0.61889978,0.618767182,-5.905922233,-5.905779038,6.524822013,6.52454622,0.962303331,0.962525844,789.0676933,789.2630771,1495.059231,1495.312378,688.8127083,689.0669218,752.589056,752.6303185,22.3088482,22.31019378,127.0670068,127.0533597,52.52737325,52.54102032,493.5168132,493.5490151,620.58382,620.6023748,493.3004885,493.3298306,620.3674953,620.3831903,39.77737962,39.14881839,0.185461211,0.187700517,4.804313096,4.864310811,311.6352207,311.6437072,9.953256324,9.953293548,79.20549719,79.20579341,3,3,9.696416295,9.695585978,5.120691517,5.122232872,7.186021193,7.185087952,7.910156087,7.910084,5.120691517,5.122232872,6.759387306,6.758792189,UFOVULIWACVAAC-UHFFFAOYSA-N_conf_0.gjf,[H]C#CC7=CC=CC=C7OC,8.03583728092256,8.03583728092256,3.65816890492067,3.65816890492067,-0.373491085423869,-0.373491085423869,-0.239415082668818,-0.239415082668818,0.383715470560189,0.383715470560189,0.635527899660818,0.635527899660818,-8.03583728092256,-8.03583728092256,8.67136518058337,8.67136518058337,1.82335899474015,1.82335899474015,311.712309834429,311.712309834429,446.652502440801,446.652502440801,195.661337970296,195.661337970296,177.791654500289,177.791654500289,17.0398934208213,17.0398934208213
Opt_Freq_borilcobre_IPr,[H]C#CC8=CC=CC(F)=C8,-1.629156879,87,0,1,6.2364,20962.5068,-1768.796,0.758451,0.800765,0.801709,0.681327,-1768.048815,-1768.006501,-1768.005557,-1768.125939,C33H48BCuN2O2,-0.16989,-0.0216,0.095745,0.074145,CC1(C)OB(/[Cu]=C2N(C3=C(C(C)C)C=CC=C3C(C)C)C=CN/2C4=C(C(C)C)C=CC=C4C(C)C)OC1(C)C,5.905922233,5.905779038,4.50259645,4.502241339,-0.2795879,-0.279579399,-0.234028297,-0.234013773,2.737877627,2.737889198,0.61889978,0.618767182,-5.905922233,-5.905779038,6.524822013,6.52454622,0.962303331,0.962525844,789.0676933,789.2630771,1495.059231,1495.312378,688.8127083,689.0669218,752.589056,752.6303185,22.3088482,22.31019378,127.0670068,127.0533597,52.52737325,52.54102032,493.5168132,493.5490151,620.58382,620.6023748,493.3004885,493.3298306,620.3674953,620.3831903,39.77737962,39.14881839,0.185461211,0.187700517,4.804313096,4.864310811,311.6352207,311.6437072,9.953256324,9.953293548,79.20549719,79.20579341,3,3,9.696416295,9.695585978,5.120691517,5.122232872,7.186021193,7.185087952,7.910156087,7.910084,5.120691517,5.122232872,6.759387306,6.758792189,PTRUTZFCVFUTMW-UHFFFAOYSA-N_conf_0.gjf,[H]C#CC8=CC=CC(F)=C8,9.039667594,9.039667594,4.067910516,4.067910516,-0.402159104,-0.402159104,-0.257973562,-0.257973562,0.855249242,0.855249242,0.869007966,0.869007966,-9.039667594,-9.039667594,9.90867556,9.90867556,1.64709745,1.64709745,289.9721213,289.9721213,400.5941852,400.5941852,168.8358043,168.8358043,147.8057414,147.8057414,16.63806305,16.63806305
Opt_Freq_borilcobre_IPr,[H]C#CC9=CC=CC(C(F)(F)F)=C9,-1.237907151,87,0,1,6.2364,20962.5068,-1768.796,0.758451,0.800765,0.801709,0.681327,-1768.048815,-1768.006501,-1768.005557,-1768.125939,C33H48BCuN2O2,-0.16989,-0.0216,0.095745,0.074145,CC1(C)OB(/[Cu]=C2N(C3=C(C(C)C)C=CC=C3C(C)C)C=CN/2C4=C(C(C)C)C=CC=C4C(C)C)OC1(C)C,5.905922233,5.905779038,4.50259645,4.502241339,-0.2795879,-0.279579399,-0.234028297,-0.234013773,2.737877627,2.737889198,0.61889978,0.618767182,-5.905922233,-5.905779038,6.524822013,6.52454622,0.962303331,0.962525844,789.0676933,789.2630771,1495.059231,1495.312378,688.8127083,689.0669218,752.589056,752.6303185,22.3088482,22.31019378,127.0670068,127.0533597,52.52737325,52.54102032,493.5168132,493.5490151,620.58382,620.6023748,493.3004885,493.3298306,620.3674953,620.3831903,39.77737962,39.14881839,0.185461211,0.187700517,4.804313096,4.864310811,311.6352207,311.6437072,9.953256324,9.953293548,79.20549719,79.20579341,3,3,9.696416295,9.695585978,5.120691517,5.122232872,7.186021193,7.185087952,7.910156087,7.910084,5.120691517,5.122232872,6.759387306,6.758792189,PAHXLHWOHJTWRU-UHFFFAOYSA-N_conf_0.gjf,[H]C#CC9=CC=CC(C(F)(F)F)=C9,9.45040007717574,9.45040002685718,4.54519948560936,4.54519946123575,-0.415972248866134,-0.415972250254647,-0.273397628852396,-0.273397624616187,1.6042131231773,1.60421230116856,1.07313929414652,1.07313927948081,-9.45040007717574,-9.45040002685718,10.5235393713223,10.523539306338,1.37393980853716,1.37393981824505,333.770553682228,333.790554897297,479.017726298349,479.010422267778,201.072564264651,201.322389689256,179.427940371025,179.519430662677,16.8634430442721,16.8804414458921
Opt_Freq_borilcobre_IPr,[H]C#CC%10=CC=CC(OC)=C%10,-0.78447525,87,0,1,6.2364,20962.5068,-1768.796,0.758451,0.800765,0.801709,0.681327,-1768.048815,-1768.006501,-1768.005557,-1768.125939,C33H48BCuN2O2,-0.16989,-0.0216,0.095745,0.074145,CC1(C)OB(/[Cu]=C2N(C3=C(C(C)C)C=CC=C3C(C)C)C=CN/2C4=C(C(C)C)C=CC=C4C(C)C)OC1(C)C,5.905922233,5.905779038,4.50259645,4.502241339,-0.2795879,-0.279579399,-0.234028297,-0.234013773,2.737877627,2.737889198,0.61889978,0.618767182,-5.905922233,-5.905779038,6.524822013,6.52454622,0.962303331,0.962525844,789.0676933,789.2630771,1495.059231,1495.312378,688.8127083,689.0669218,752.589056,752.6303185,22.3088482,22.31019378,127.0670068,127.0533597,52.52737325,52.54102032,493.5168132,493.5490151,620.58382,620.6023748,493.3004885,493.3298306,620.3674953,620.3831903,39.77737962,39.14881839,0.185461211,0.187700517,4.804313096,4.864310811,311.6352207,311.6437072,9.953256324,9.953293548,79.20549719,79.20579341,3,3,9.696416295,9.695585978,5.120691517,5.122232872,7.186021193,7.185087952,7.910156087,7.910084,5.120691517,5.122232872,6.759387306,6.758792189,ZASXCTCNZKFDTP-UHFFFAOYSA-N_conf_0.gjf,[H]C#CC%10=CC=CC(OC)=C%10,8.153413086,8.136177033,3.668187306,3.681117453,-0.378413552,-0.37784731,-0.240226468,-0.240793951,0.560403743,0.492956386,0.651836304,0.653137237,-8.153413086,-8.136177033,8.80524939,8.78931427,1.829648999,1.818019784,323.0453566,322.8125456,457.3594019,457.0886128,199.445412,199.6567581,178.4966159,178.4641088,16.83956906,16.86953449
Opt_Freq_borilcobre_IPr,[H]C#CC%11=CC=C(F)C=C%11,-1.125538905,87,0,1,6.2364,20962.5068,-1768.796,0.758451,0.800765,0.801709,0.681327,-1768.048815,-1768.006501,-1768.005557,-1768.125939,C33H48BCuN2O2,-0.16989,-0.0216,0.095745,0.074145,CC1(C)OB(/[Cu]=C2N(C3=C(C(C)C)C=CC=C3C(C)C)C=CN/2C4=C(C(C)C)C=CC=C4C(C)C)OC1(C)C,5.905922233,5.905779038,4.50259645,4.502241339,-0.2795879,-0.279579399,-0.234028297,-0.234013773,2.737877627,2.737889198,0.61889978,0.618767182,-5.905922233,-5.905779038,6.524822013,6.52454622,0.962303331,0.962525844,789.0676933,789.2630771,1495.059231,1495.312378,688.8127083,689.0669218,752.589056,752.6303185,22.3088482,22.31019378,127.0670068,127.0533597,52.52737325,52.54102032,493.5168132,493.5490151,620.58382,620.6023748,493.3004885,493.3298306,620.3674953,620.3831903,39.77737962,39.14881839,0.185461211,0.187700517,4.804313096,4.864310811,311.6352207,311.6437072,9.953256324,9.953293548,79.20549719,79.20579341,3,3,9.696416295,9.695585978,5.120691517,5.122232872,7.186021193,7.185087952,7.910156087,7.910084,5.120691517,5.122232872,6.759387306,6.758792189,QXSWHQGIEKUBAS-UHFFFAOYSA-N_conf_0.gjf,[H]C#CC%11=CC=C(F)C=C%11,8.894859245,8.894859245,3.979960813,3.979960813,-0.397729865,-0.397729865,-0.254324788,-0.254324788,0.806046051,0.806046051,0.825512528,0.825512528,-8.894859245,-8.894859245,9.720371773,9.720371773,1.691551715,1.691551715,289.712118,289.712118,400.3315115,400.3315115,167.9365878,167.9365878,146.8331941,146.8331941,16.59467259,16.59467259
Opt_Freq_borilcobre_IPr,[H]C#CC%12=CC=C(Br)C=C%12,-1.369880387,87,0,1,6.2364,20962.5068,-1768.796,0.758451,0.800765,0.801709,0.681327,-1768.048815,-1768.006501,-1768.005557,-1768.125939,C33H48BCuN2O2,-0.16989,-0.0216,0.095745,0.074145,CC1(C)OB(/[Cu]=C2N(C3=C(C(C)C)C=CC=C3C(C)C)C=CN/2C4=C(C(C)C)C=CC=C4C(C)C)OC1(C)C,5.905922233,5.905779038,4.50259645,4.502241339,-0.2795879,-0.279579399,-0.234028297,-0.234013773,2.737877627,2.737889198,0.61889978,0.618767182,-5.905922233,-5.905779038,6.524822013,6.52454622,0.962303331,0.962525844,789.0676933,789.2630771,1495.059231,1495.312378,688.8127083,689.0669218,752.589056,752.6303185,22.3088482,22.31019378,127.0670068,127.0533597,52.52737325,52.54102032,493.5168132,493.5490151,620.58382,620.6023748,493.3004885,493.3298306,620.3674953,620.3831903,39.77737962,39.14881839,0.185461211,0.187700517,4.804313096,4.864310811,311.6352207,311.6437072,9.953256324,9.953293548,79.20549719,79.20579341,3,3,9.696416295,9.695585978,5.120691517,5.122232872,7.186021193,7.185087952,7.910156087,7.910084,5.120691517,5.122232872,6.759387306,6.758792189,LTLVZQZDXQWLHU-UHFFFAOYSA-N_conf_0.gjf,[H]C#CC%12=CC=C(Br)C=C%12,8.565789799,8.565789799,4.449554281,4.449554281,-0.395746204,-0.395746204,-0.265059564,-0.265059564,1.347509216,1.347509216,0.930824996,0.930824996,-8.565789799,-8.565789799,9.496614795,9.496614795,1.327270715,1.327270715,312.5042983,312.5042983,440.300608,440.300608,189.1233382,189.1233382,171.3455,171.3455,18.11872982,18.11872982
Opt_Freq_borilcobre_IPr,[H]C#CC%13=CC=C(C(F)(F)F)C=C%13,-1.88169428,87,0,1,6.2364,20962.5068,-1768.796,0.758451,0.800765,0.801709,0.681327,-1768.048815,-1768.006501,-1768.005557,-1768.125939,C33H48BCuN2O2,-0.16989,-0.0216,0.095745,0.074145,CC1(C)OB(/[Cu]=C2N(C3=C(C(C)C)C=CC=C3C(C)C)C=CN/2C4=C(C(C)C)C=CC=C4C(C)C)OC1(C)C,5.905922233,5.905779038,4.50259645,4.502241339,-0.2795879,-0.279579399,-0.234028297,-0.234013773,2.737877627,2.737889198,0.61889978,0.618767182,-5.905922233,-5.905779038,6.524822013,6.52454622,0.962303331,0.962525844,789.0676933,789.2630771,1495.059231,1495.312378,688.8127083,689.0669218,752.589056,752.6303185,22.3088482,22.31019378,127.0670068,127.0533597,52.52737325,52.54102032,493.5168132,493.5490151,620.58382,620.6023748,493.3004885,493.3298306,620.3674953,620.3831903,39.77737962,39.14881839,0.185461211,0.187700517,4.804313096,4.864310811,311.6352207,311.6437072,9.953256324,9.953293548,79.20549719,79.20579341,3,3,9.696416295,9.695585978,5.120691517,5.122232872,7.186021193,7.185087952,7.910156087,7.910084,5.120691517,5.122232872,6.759387306,6.758792189,XTKBMZQCDBHHKY-UHFFFAOYSA-N_conf_0.gjf,[H]C#CC%13=CC=C(C(F)(F)F)C=C%13,9.4904530032672,9.4904529137132,4.71134398143009,4.7113438073416,-0.418038036792953,-0.418038046721703,-0.278375644638291,-0.278375681962348,1.65107467068919,1.65107469589381,1.13675254249437,1.13675246844418,-9.4904530032672,-9.4904529137132,10.6272055457616,10.6272053821574,1.27140856106429,1.27140866110258,333.990555394092,333.880554903792,479.205353385442,479.020369485119,200.023620733142,200.123284604389,178.684838523436,178.764570252474,16.8190297969705,16.8273588271531
Opt_Freq_borilcobre_IPr,[H]C#CC%14=CC=C([N+]([O-])=O)C=C%14,-1.369880387,87,0,1,6.2364,20962.5068,-1768.796,0.758451,0.800765,0.801709,0.681327,-1768.048815,-1768.006501,-1768.005557,-1768.125939,C33H48BCuN2O2,-0.16989,-0.0216,0.095745,0.074145,CC1(C)OB(/[Cu]=C2N(C3=C(C(C)C)C=CC=C3C(C)C)C=CN/2C4=C(C(C)C)C=CC=C4C(C)C)OC1(C)C,5.905922233,5.905779038,4.50259645,4.502241339,-0.2795879,-0.279579399,-0.234028297,-0.234013773,2.737877627,2.737889198,0.61889978,0.618767182,-5.905922233,-5.905779038,6.524822013,6.52454622,0.962303331,0.962525844,789.0676933,789.2630771,1495.059231,1495.312378,688.8127083,689.0669218,752.589056,752.6303185,22.3088482,22.31019378,127.0670068,127.0533597,52.52737325,52.54102032,493.5168132,493.5490151,620.58382,620.6023748,493.3004885,493.3298306,620.3674953,620.3831903,39.77737962,39.14881839,0.185461211,0.187700517,4.804313096,4.864310811,311.6352207,311.6437072,9.953256324,9.953293548,79.20549719,79.20579341,3,3,9.696416295,9.695585978,5.120691517,5.122232872,7.186021193,7.185087952,7.910156087,7.910084,5.120691517,5.122232872,6.759387306,6.758792189,GAZZTEJDUGESGQ-UHFFFAOYSA-N_conf_0.gjf,[H]C#CC%14=CC=C([N+]([O-])=O)C=C%14,9.466814196,9.466862745,6.047825453,6.047769512,-0.426046382,-0.426048186,-0.324259395,-0.324256713,2.348429565,2.348517452,1.721416016,1.721391868,-9.466814196,-9.466862745,11.18823021,11.18825461,0.519590564,0.519622356,319.1045407,319.0595371,452.7389879,452.6345808,189.538912,188.3890591,169.8585134,169.2039318,17.16729491,17.12430929
Opt_Freq_borilcobre_IPr,[H]C#CC%15=CC=C(C(C)=O)C=C%15,-1.446089554,87,0,1,6.2364,20962.5068,-1768.796,0.758451,0.800765,0.801709,0.681327,-1768.048815,-1768.006501,-1768.005557,-1768.125939,C33H48BCuN2O2,-0.16989,-0.0216,0.095745,0.074145,CC1(C)OB(/[Cu]=C2N(C3=C(C(C)C)C=CC=C3C(C)C)C=CN/2C4=C(C(C)C)C=CC=C4C(C)C)OC1(C)C,5.905922233,5.905779038,4.50259645,4.502241339,-0.2795879,-0.279579399,-0.234028297,-0.234013773,2.737877627,2.737889198,0.61889978,0.618767182,-5.905922233,-5.905779038,6.524822013,6.52454622,0.962303331,0.962525844,789.0676933,789.2630771,1495.059231,1495.312378,688.8127083,689.0669218,752.589056,752.6303185,22.3088482,22.31019378,127.0670068,127.0533597,52.52737325,52.54102032,493.5168132,493.5490151,620.58382,620.6023748,493.3004885,493.3298306,620.3674953,620.3831903,39.77737962,39.14881839,0.185461211,0.187700517,4.804313096,4.864310811,311.6352207,311.6437072,9.953256324,9.953293548,79.20549719,79.20579341,3,3,9.696416295,9.695585978,5.120691517,5.122232872,7.186021193,7.185087952,7.910156087,7.910084,5.120691517,5.122232872,6.759387306,6.758792189,WHFPFLKZXFBCSO-UHFFFAOYSA-N_conf_0.gjf,[H]C#CC%15=CC=C(C(C)=O)C=C%15,8.508549689,8.508467118,5.158195076,5.158164129,-0.393145149,-0.393139689,-0.286443538,-0.286442482,1.380751479,1.380870114,1.186587542,1.186564475,-8.508549689,-8.508467118,9.695137232,9.695031593,0.874392467,0.874400346,337.9018195,338.0218009,486.4086796,486.5579205,209.112613,208.5631261,190.8525525,190.3995472,17.23671944,17.20741285
Opt_Freq_borilcobre_IPr,[H]C#CC%16=CC=CC=N%16,-1.300954968,87,0,1,6.2364,20962.5068,-1768.796,0.758451,0.800765,0.801709,0.681327,-1768.048815,-1768.006501,-1768.005557,-1768.125939,C33H48BCuN2O2,-0.16989,-0.0216,0.095745,0.074145,CC1(C)OB(/[Cu]=C2N(C3=C(C(C)C)C=CC=C3C(C)C)C=CN/2C4=C(C(C)C)C=CC=C4C(C)C)OC1(C)C,5.905922233,5.905779038,4.50259645,4.502241339,-0.2795879,-0.279579399,-0.234028297,-0.234013773,2.737877627,2.737889198,0.61889978,0.618767182,-5.905922233,-5.905779038,6.524822013,6.52454622,0.962303331,0.962525844,789.0676933,789.2630771,1495.059231,1495.312378,688.8127083,689.0669218,752.589056,752.6303185,22.3088482,22.31019378,127.0670068,127.0533597,52.52737325,52.54102032,493.5168132,493.5490151,620.58382,620.6023748,493.3004885,493.3298306,620.3674953,620.3831903,39.77737962,39.14881839,0.185461211,0.187700517,4.804313096,4.864310811,311.6352207,311.6437072,9.953256324,9.953293548,79.20549719,79.20579341,3,3,9.696416295,9.695585978,5.120691517,5.122232872,7.186021193,7.185087952,7.910156087,7.910084,5.120691517,5.122232872,6.759387306,6.758792189,NHUBNHMFXQNNMV-UHFFFAOYSA-N_conf_0.gjf,[H]C#CC%16=CC=CC=N%16,8.522969108,8.522969108,4.051819872,4.051819872,-0.368248803,-0.368248803,-0.260122795,-0.260122795,0.794041678,0.794041678,0.801400965,0.801400965,-8.522969108,-8.522969108,9.324370072,9.324370072,1.595581093,1.595581093,273.1028473,273.1028473,371.0263496,371.0263496,159.4358384,159.4358384,138.1712727,138.1712727,16.49754025,16.49754025
